,MANC,FANC,Male CNS,BANC
290,0.9996964931488037,0.9914675354957581,0.9998560547828674,0.9999052286148071
291,0.9994274973869324,0.9995769262313843,0.9981934428215027,0.9998514652252197
292,0.9994980096817017,0.9780818819999695,0.999056875705719,0.9991447925567627
293,0.9997425079345703,0.9536120295524597,0.9956403374671936,0.9997827410697937
294,0.9995343685150146,0.9421117901802063,0.9886462092399597,0.999809741973877
295,0.9998589754104614,0.9891365766525269,0.9725341796875,0.9996809959411621
296,0.9243350028991699,0.9994861483573914,0.9758820533752441,0.9999372363090515
297,0.9995736479759216,0.9988418817520142,0.9976672530174255,0.9974664449691772
298,0.9994456171989441,0.9566171169281006,0.970260739326477,0.9452179670333862
299,0.9996976852416992,0.9983384609222412,0.9834573864936829,0.9784214496612549
300,0.9990257024765015,0.9712346196174622,0.9996512532234192,0.9712322354316711
301,0.9999173879623413,0.9696606993675232,0.9783098697662354,0.9816656112670898
302,0.9722775220870972,0.9995740056037903,0.9543389678001404,0.998935341835022
303,0.9135837554931641,0.9735175967216492,0.9501372575759888,0.9986476898193359
304,0.9740816950798035,0.9669371843338013,0.9961936473846436,0.9998735189437866
305,0.9424810409545898,0.9995096921920776,0.9985542297363281,0.999852180480957
306,0.9653970003128052,0.9996122121810913,0.9995648860931396,0.9621592164039612
307,0.9459596872329712,0.9884998798370361,0.9807231426239014,0.9998857378959656
308,0.9997887015342712,0.979732871055603,0.9834795594215393,0.9985824823379517
309,0.9991163611412048,0.923416256904602,0.9770841002464294,0.9993464946746826
310,0.9990443587303162,0.9998180270195007,0.9798855185508728,0.9989510774612427
311,0.9997425079345703,0.9686803817749023,0.9994370341300964,0.999397873878479
312,0.9990265369415283,0.9981502294540405,0.980004608631134,0.9998177886009216
313,0.9489936828613281,0.947452962398529,0.9847494959831238,0.9766025543212891
314,0.9984869956970215,0.9808823466300964,0.9902787804603577,0.9982055425643921
315,0.9994646906852722,0.8947476744651794,0.9979227185249329,0.9412937760353088
316,0.9994160532951355,0.9994250535964966,0.9997519254684448,0.9987994432449341
317,0.9998769760131836,0.9988106489181519,0.9460641145706177,0.9992772936820984
318,0.971767783164978,0.9921554327011108,0.983322262763977,0.9998940229415894
319,0.9996365308761597,0.9927334189414978,0.9993962049484253,0.9999302625656128
320,0.9009860157966614,0.9287391901016235,0.9850426912307739,0.9998879432678223
321,0.9539947509765625,0.9983935356140137,0.9960266351699829,0.9810041189193726
322,0.9694826602935791,0.9983906745910645,0.9961080551147461,0.9995445013046265
323,0.9992343783378601,0.9719929695129395,0.9978214502334595,0.9991674423217773
324,0.9994244575500488,0.9699706435203552,0.9992927312850952,0.9993385076522827
325,0.9488350749015808,0.9983619451522827,0.9994140863418579,0.9999117851257324
326,0.9992380142211914,0.9665617942810059,0.9906165599822998,0.9989370107650757
327,0.999222993850708,0.9615861773490906,0.9897575378417969,0.9997832775115967
328,0.9987995028495789,0.996486485004425,0.9992428421974182,0.9998970031738281
329,0.9991860389709473,0.9680107235908508,0.9991493225097656,0.9911977648735046
330,0.9994613528251648,0.9945402145385742,0.9932392835617065,0.9995712041854858
331,0.9996039867401123,0.9966741800308228,0.9992372393608093,0.9996364116668701
332,0.8799653053283691,0.987735390663147,0.9936206936836243,0.9896685481071472
333,0.9812153577804565,0.9986529350280762,0.9903814792633057,0.9994220733642578
334,0.9491803050041199,0.9933741092681885,0.9805929064750671,0.9991903305053711
335,0.9497544765472412,0.998990535736084,0.9648917317390442,0.9948855042457581
336,0.8250495195388794,0.988998293876648,0.9641642570495605,0.9980515241622925
337,0.9997440576553345,0.9989015460014343,0.9997707605361938,0.9983111619949341
338,0.9993495941162109,0.9955242872238159,0.9862023591995239,0.9997474551200867
339,0.9991024732589722,0.9764780402183533,0.9994911551475525,0.9999703168869019
340,0.9998819828033447,0.999427318572998,0.9766359329223633,0.9988977313041687
341,0.8327152729034424,0.9991691708564758,0.9873224496841431,0.9947336912155151
342,0.9985109567642212,0.9565299153327942,0.9851666688919067,0.9999455213546753
343,0.9793323874473572,0.9137886166572571,0.9906869530677795,0.9993845224380493
344,0.97481769323349,0.8632338047027588,0.9898750185966492,0.9862350225448608
345,1.0,0.9723081588745117,0.9795073866844177,0.9990606307983398
346,0.9997819662094116,0.9996253848075867,0.9996123313903809,0.9987150430679321
347,0.8421344757080078,0.9864013195037842,0.9627928733825684,0.9724027514457703
348,0.9994776248931885,0.9963388442993164,0.9892091751098633,0.9761375188827515
349,0.9999673366546631,0.9863640069961548,0.9764498472213745,0.999779224395752
350,0.9200947284698486,0.9990231990814209,0.9997406005859375,0.9982680082321167
351,0.9382150173187256,0.9998573660850525,0.9748230576515198,0.9333470463752747
352,0.9582574963569641,0.9931529760360718,0.9314641356468201,0.9996633529663086
353,0.8186395168304443,0.9998845458030701,0.9989129304885864,0.9850055575370789
354,0.9997353553771973,0.9885020852088928,0.9449671506881714,0.9539965391159058
355,0.9994134902954102,0.9985853433609009,0.9995999336242676,0.9989423751831055
356,0.9995676875114441,0.9414240121841431,0.9890543818473816,0.9943974614143372
357,0.9331013560295105,0.9993469715118408,0.9993764758110046,0.9686533808708191
358,0.9739187359809875,0.9676669836044312,0.9940419793128967,0.9708933234214783
359,0.999606728553772,0.9993087649345398,0.9869039058685303,0.9997982382774353
360,1.0,0.9998347759246826,0.9832614660263062,0.9984949827194214
361,0.9997124671936035,0.9671398401260376,0.9994834065437317,0.956218957901001
362,0.9990126490592957,0.7949740290641785,0.9787184596061707,0.9977760314941406
363,0.9996870756149292,0.9989386200904846,0.9987313151359558,0.9990054965019226
364,0.9998979568481445,0.92852783203125,0.9996433258056641,0.9991212487220764
365,0.8880433440208435,0.9995017647743225,0.9988812804222107,0.9986565113067627
366,0.9566004872322083,0.9033657908439636,0.9776730537414551,0.99932861328125
367,0.9992070198059082,0.9806756973266602,0.9989134669303894,0.9998022317886353
368,0.9993939399719238,0.8736168742179871,0.9711843132972717,0.9996377229690552
369,0.9996315240859985,0.9741840958595276,0.9188753962516785,0.9984487891197205
370,0.9987876415252686,0.9996234774589539,0.9993841052055359,0.9725455045700073
