,pt_root_id,body_part_effector,body_part_sensory,cell_class,cell_function,cell_function_detailed,cell_sub_class,cell_type,fafb_783_cell_type,fafb_783_match_id,fanc_1116_cell_type,fanc_1116_match_id,flow,hemibrain_121_cell_type,hemibrain_121_match_id,hemilineage,manc_121_cell_type,manc_121_match_id,nerve,neuropeptide_verified,neurotransmitter_predicted,neurotransmitter_verified,other_names,peripheral_target_type,region,side,super_class,pt_position,surf_area_um2
112,720575941407413807,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN21A001,,,,,intrinsic,,,21A,,,,,glutamate,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[148800 155424   5039],19865.887776
113,720575941407451695,,,,proprioception,,ventral_nerve_cord_bilateral_restricted,IN19A107,,,,,intrinsic,,,19A,IN19A107,id:42680,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[149008 136368   3059],5179.231376
114,720575941407463471,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN08B054,,,,,intrinsic,,,08B,IN08B054,id:14550,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[149168 167344   3569],6592.404608
115,720575941407464751,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN01A004,,,,,intrinsic,,,01A,IN01A004,id:11243,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[107552 156144   4192],13238.54952
116,720575941407478063,,,ventral_nerve_cord_serially_convergent,,,ventral_nerve_cord_bilateral_interconnecting,IN12B005,,,,,intrinsic,,,12B,IN12B005,id:11983,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[130384 168144   2825],10270.293888
117,720575941407510702,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN07B065,,,,,intrinsic,,,07B,IN07B065,id:21319,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[123216 170336   2876],3282.509184
118,720575941407564718,,,ascending_neuron,,,,AN12B011,AN_GNG_151,id:720575940635768895,,,intrinsic,,,12B,AN12B011,id:12108,,,gaba,gaba,,,neck_connective,left,ascending,[133088 164896   2891],12593.418784
119,720575941407788206,,,descending_neuron,,,,DNge029,DNge029,id:720575940614235323,,,intrinsic,,,MX12__prim,,,,,glutamate,,,,central_brain,left,descending,[148672  51568   1597],4955.452096
120,720575941407841071,,,descending_neuron,,,,DNp07,DNp07,id:720575940617034565,,,intrinsic,,,putative_primary,DNp07,id:11150,,,acetylcholine,acetylcholine,,,neck_connective,left,descending,[144352  54688   3964],20449.60536
121,720575941408170799,,,descending_neuron,,,,DNge102,DNge102,id:720575940623706405,,,intrinsic,,,,DNxn165,id:15839,,,glutamate,,,,neck_connective,left,descending,[144512  40304   1326],7112.102672
122,720575941408199471,,,,proprioception,,ventral_nerve_cord_bilateral_restricted,IN19A098,,,,,intrinsic,,,19A,IN19A098,id:39586,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[105168 153136   4240],3949.785984
123,720575941408338862,front_leg,,leg_motor_neuron,leg_motor,extend_coxa_trochanter_joint,front_leg_motor_neuron,tergotrochanter_extensor,,,,,efferent,,,17X,Tergotr. MN,id:166309,left_ventral_prothoracic_nerve,,gaba,,,tergotrochanter_extensor_muscle,ventral_nerve_cord,left,motor,[146080 136320   3090],11952.973296
124,720575941408417454,,,,proprioception,,ventral_nerve_cord_ipsilateral_restricted,IN01B085,,,,,intrinsic,,,01B,IN01B085,id:31782,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[162304 154448   3156],1714.33072
125,720575941408425390,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN03A089,,,,,intrinsic,,,03A,IN03A089,id:158041,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[153568 164048   5185],2763.778336
126,720575941408456110,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN12A053,,,,,intrinsic,,,12A,IN12A053,id:24983,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[117344 165616   2991],2680.073792
127,720575941408494251,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN08A036,,,,,intrinsic,,,08A,IN08A036,id:37671,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[123408 136304   2318],4177.866672
128,720575941408508078,,,descending_neuron,,,,DNp08,DNp08,id:720575940633170643,,,intrinsic,,,PSp3,DNp08,id:12827,,,glutamate,,,,neck_connective,right,descending,[89344 50016  4019],19205.202816
129,720575941408514219,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN19A092,,,,,intrinsic,,,19A,,,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106160 153008   4179],3183.40944
130,720575941408514731,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN19A064,,,,,intrinsic,,,19A,IN19A064,id:155827,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[107872 151360   4257],3546.979376
131,720575941408515631,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN21A087,,,,,intrinsic,,,21A,IN21A087,id:25860,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[101632 161056   4066],2082.526496
132,720575941408530735,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN16B018,,,,,intrinsic,,,16B,IN16B018,id:11472,,,gaba,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[122128 141968   1986],27796.97416
133,720575941408568750,,,ascending_neuron,,,,AN19B001_b,AN_GNG_IPS_11,id:720575940634038041,,,intrinsic,,,19B,AN19B001,id:10016,,,acetylcholine,acetylcholine,,,neck_connective,left,ascending,[145936 158144   5368],51553.4816
134,720575941408577327,,,descending_neuron,,,,DNg62,DNg62,id:720575940624319124,,,intrinsic,,,MX12__prim,DNg62,id:152849,,,acetylcholine,,"aDN1 (Seeds-Hampel lab),aDN1_L",,neck_connective,left,descending,[131296  61520   1329],10745.529104
135,720575941408634671,,,ascending_neuron,,,,ANXXX318,AN_GNG_77,id:720575940634111351,,,intrinsic,,,TBD,ANXXX318,id:17884,,,acetylcholine,,,,neck_connective,right,ascending,[ 95488 229472   5455],6041.84264
136,720575941408639535,,,descending_neuron,,,,DNge148,DNge148,id:720575940627845704,,,intrinsic,,,putative_primary,DNxn147,id:20535,,,acetylcholine,,,,neck_connective,right,descending,[89904 58768  2428],13546.971536
137,720575941408856879,,,ascending_neuron,,,,AN01B002,BM_Taste,id:720575940627821553,,,intrinsic,,,01B,AN01B002,id:12239,,,gaba,gaba,,,neck_connective,right,ascending,[ 95088 233472   5563],23143.384272
138,720575941409041835,,,,tactile,,ventral_nerve_cord_ipsilateral_restricted,IN01B045,,,,,intrinsic,,,01B,IN01B045,id:31894,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[160144 144432   2715],2800.941232
139,720575941409225902,,,descending_neuron,,,,DNg102,DNg102,id:720575940621626394,,,intrinsic,,,putative_primary,DNxn181,id:11968,,,gaba,,,,neck_connective,right,descending,[89040 50928  1626],20653.230528
140,720575941409240367,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta21,,,,id:1614,afferent,,,,SNta21,id:42382,left_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,right,sensory,,748.483728
141,720575941409519022,,,descending_neuron,,,,DNp02,DNp02,id:720575940619654053,,,intrinsic,,,SMPpv2_ventral,DNp02,id:10331,,,acetylcholine,acetylcholine,,,neck_connective,left,descending,[149888  51088   3833],34106.298832
142,720575941409588271,,,descending_neuron,,,,DNpe026,DNpe026,id:720575940616274619,,,intrinsic,,,putative_primary,DNxn155,id:17526,,,acetylcholine,,,,neck_connective,right,descending,[111152  36016   5561],17665.416304
143,720575941409732399,,front_leg,campaniform_sensillum_neuron,proprioception,mechanical_strain,front_leg_campaniform_sensillum_neuron,,,,,,afferent,,,,,,left_prothoracic_leg_nerve,,gaba,,,campaniform_sensillum,ventral_nerve_cord,left,sensory,,2044.98968
144,720575941409738287,,front_leg,campaniform_sensillum_neuron,proprioception,mechanical_strain,front_leg_campaniform_sensillum_neuron,SNppxx,,,,,afferent,,,,SNppxx,id:29362,right_prothoracic_leg_nerve,,gaba,,,orphan,ventral_nerve_cord,right,sensory,,
145,720575941409774703,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_interconnecting,IN09A064,,,,,intrinsic,,,09A,IN09A064,id:159312,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[142304 139280   2988],2044.300528
146,720575941409796975,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN17A061,,,,,intrinsic,,,17A,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[116336 139808   2333],7431.790736
147,720575941409918831,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN08A026,,,,,intrinsic,,,08A,,,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[123408 139344   2372],4101.611744
148,720575941409919343,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN04B034,,,,,intrinsic,,,04B,IN04B034,id:102322,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[132336 153056   1753],5480.458864
149,720575941409932911,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN21A011,,,,,intrinsic,,,21A,,,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[101472 161456   3928],11426.948896
150,720575941409935471,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A035,,,,,intrinsic,,,20A.22A,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[156400 154720   4578],2801.178592
151,720575941410062703,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN13A011,,,,,intrinsic,,,13A,IN13A011,id:162586,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[115648 143408   1833],10008.869136
152,720575941410073711,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A065,,,,,intrinsic,,,03A,IN03A065,id:152786,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[108224 163728   3269],3824.150144
153,720575941410113451,,,ascending_neuron,,,,AN19B015,AN_GNG_6,id:720575940629745022,,,intrinsic,,,19B,AN19B015,id:11153,,,acetylcholine,acetylcholine,,,neck_connective,left,ascending,[148528 157888   5417],16264.375664
154,720575941410120107,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN13A047,,,,,intrinsic,,,13A,IN13A047,id:18457,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[147600 136816   3133],5223.08312
155,720575941411072427,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN12B007,,,,,intrinsic,,,12B,IN12B007,id:10956,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[128976 165520   2982],15774.50936
156,720575941411176107,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN04B072,,,,,intrinsic,,,04B,IN04B072,id:23759,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[133184 163168   2012],3075.775152
157,720575941411180203,,,,,,ventral_nerve_cord_bilateral_restricted,IN01A083,,,,,intrinsic,,,01A,IN01A083,id:25420,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[127936 136320   2232],2466.139904
158,720575941411400815,,"coxa,front_leg",hair_plate_neuron,proprioception,joint_angle,front_leg_hair_plate_neuron,SNpp52,,,,,afferent,,,,SNpp52,id:21695,right_ventral_prothoracic_nerve,,gaba,,CoHP8,"CoHP8,hair_plate",ventral_nerve_cord,right,sensory,,3461.339472
159,720575941411441323,,,descending_neuron,,,,DNae009,DNae009,id:720575940636454136,,,intrinsic,,,WEDd1,DNxn124,id:11497,,,acetylcholine,,,,neck_connective,right,descending,[95184 18144  3813],33082.9072
160,720575941411456427,,,,,,ventral_nerve_cord_bilateral_interconnecting,INXXX045,,,,,intrinsic,,,TBD,INXXX045,id:10712,,,histamine,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[148048 166576   3170],18116.992912
161,720575941411472555,,,descending_neuron,,,,DNb09,DNb09,id:720575940648636292,,,intrinsic,,,putative_primary,DNb09,id:12167,,,glutamate,glutamate,,,neck_connective,right,descending,[94608 25024  2365],24788.110032
162,720575941411669908,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN09A076,,,,,intrinsic,,,09A,IN09A076,id:27911,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[120368 138368   2668],2431.010912
163,720575941411677073,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A066,,,,id:17140,intrinsic,,,03A,IN03A066,id:13884,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106128 163664   3368],4740.670112
164,720575941411703697,,,,,,ventral_nerve_cord_contralateral_restricted,IN12B078,,,,,intrinsic,,,12B,IN12B078,id:24152,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[138528 170816   3040],2627.608288
165,720575941411709073,front_leg,,leg_motor_neuron,leg_motor,extend_coxa_trochanter_joint,front_leg_motor_neuron,trochanter_extensor_LinJ,,,,id:211,efferent,,,,,,right_prothoracic_leg_nerve,,acetylcholine,,,trochanter_extensor_muscle,ventral_nerve_cord,right,motor,[108704 152432   4167],15234.906512
166,720575941411715985,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN04B091,,,,,intrinsic,,,04B,IN04B091,id:102697,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[129264 159904   1703],3198.287104
167,720575941411718033,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN16B091,,,,,intrinsic,,,16B,IN16B091,id:23455,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[126512 136896   2222],3253.887104
168,720575941411829140,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A018,,,,,intrinsic,,,20A.22A,IN20A.22A018,id:23224,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[107904 162592   2922],1444.59848
169,720575941411829652,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A071,,,,,intrinsic,,,20A.22A,IN20A.22A071,id:42376,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106592 159424   3338],1570.958448
170,720575941411830164,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_interconnecting,IN01A079,,,,,intrinsic,,,01A,IN01A079,id:29310,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[134960 131712   2479],993.46232
171,720575941411830420,,,single_leg_neuromere,tactile,,ventral_nerve_cord_contralateral_restricted,IN14A009,,,,,intrinsic,,,14A,IN14A009,id:28051,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[125360 145824   1920],7894.750096
172,720575941411838612,front_leg,,leg_motor_neuron,leg_motor,pull_long_tendon,front_leg_motor_neuron,long_tendon_muscle_B,,,,,efferent,,,,ltm1-tibia MN,id:20612,left_prothoracic_leg_nerve,,,,,long_tendon_muscle,ventral_nerve_cord,left,motor,[146208 139024   2758],3976.882992
173,720575941412004756,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN13A071,,,,,intrinsic,,,13A,IN13A071,id:28474,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[151424 139472   2679],2186.078528
174,720575941412047787,,,ascending_neuron,,,,AN19B014,AN_GNG_144,id:720575940618066555,,,intrinsic,,,19B,AN19B014,id:10981,,,acetylcholine,acetylcholine,,,neck_connective,left,ascending,[119968 185232   5569],13980.264944
175,720575941412103535,,,ascending_neuron,,,,AN12B089,AN_GNG_200,id:720575940628797608,,,intrinsic,,,12B,AN12B089,id:31120,,,gaba,gaba,,,neck_connective,left,ascending,[140848 170448   3132],2963.421264
176,720575941412514775,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta34,,,,,afferent,,,,SNta34,id:51045,right_prothoracic_leg_nerve,,gaba,,,bristle,ventral_nerve_cord,right,sensory,,534.389056
177,720575941412601967,,,ventral_nerve_cord_centrifugal,,,ventral_nerve_cord_bilateral_interconnecting,IN12B002,,,,,intrinsic,,,12B,IN12B002,id:10025,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[138720 169440   2996],35233.616096
178,720575941412619631,,,descending_neuron,,,,DNxn153,,,,,intrinsic,,,,DNxn153,id:19189,,,acetylcholine,,,,neck_connective,right,descending,[114928  37440   5554],24051.02176
179,720575941412623215,,,descending_neuron,,,,DNg12_e,DNg12_e,id:720575940627814522,,,intrinsic,,,,DNg12,id:30999,,,acetylcholine,,MX12_L_26,,neck_connective,left,descending,[138032  43952    396],5580.261152
180,720575941412676055,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta29,,,,,afferent,,,,SNta29,id:186518,right_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,right,sensory,,
181,720575941413112212,,front_leg,chordotonal_organ_neuron,proprioception,position,front_leg_claw_chordotonal_organ_neuron,SNpp50,,,,,afferent,,,,SNpp50,id:163745,left_prothoracic_leg_nerve,,gaba,acetylcholine,claw,chordotonal_organ,ventral_nerve_cord,left,sensory,,2087.576512
182,720575941413189265,,,,,,ventral_nerve_cord_bilateral_restricted,IN16B056,,,,,intrinsic,,,16B,IN16B056,id:18077,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[121392 141184   2498],3972.454992
183,720575941413189999,,,descending_neuron,,,,DNp38,DNp38,id:720575940630236988,,,intrinsic,,,PSp2,DNp38,id:14018,,,acetylcholine,,,,neck_connective,right,descending,[108128  49408   4350],16668.695184
184,720575941413262481,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN01A058,,,,,intrinsic,,,01A,IN01A058,id:21367,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[107424 157616   4068],2798.190224
185,720575941413455252,,,ventral_nerve_cord_centripetal,gustatory,,ventral_nerve_cord_bilateral_interconnecting,IN23B007,,,,,intrinsic,,,23B,IN23B007,id:16303,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[147264 162768   5584],7163.439328
186,720575941413514607,,,descending_neuron,,,,DNge099,DNge099,id:720575940628883535,,,intrinsic,,,MX3,DNxn154,id:18135,,,glutamate,,,,neck_connective,right,descending,[117024  62416   1272],14400.220176
187,720575941413558639,,,descending_neuron,,,,DNge091,DNge091,id:720575940617295321,,,intrinsic,,,LB7,DNxn144,id:43801,,,acetylcholine,,,,neck_connective,right,descending,[84176 54144  1628],4803.7908
188,720575941413566748,,,ascending_neuron,,,,AN19B059,AN_GNG_IPS_20,id:720575940622944915,,,intrinsic,,,19B,AN19B059,id:17554,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[110960 190576   5731],5599.924512
189,720575941413580180,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta29,,,,,afferent,,,,SNta29,id:44953,right_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,right,sensory,,769.82032
190,720575941413617007,,front_leg,chordotonal_organ_neuron,proprioception,direction,front_leg_hook_chordotonal_organ_neuron,SNpp39,,,,,afferent,,,,SNpp39,id:30692,left_prothoracic_leg_nerve,,gaba,acetylcholine,hook,chordotonal_organ,ventral_nerve_cord,left,sensory,,1082.954384
191,720575941413625455,,front_leg,campaniform_sensillum_neuron,proprioception,mechanical_strain,front_leg_campaniform_sensillum_neuron,SNppxx,,,,,afferent,,,,SNppxx,id:193196,right_prothoracic_leg_nerve,,gaba,,,campaniform_sensillum_neuron,ventral_nerve_cord,right,sensory,,3299.707504
192,720575941413642268,,,descending_neuron,,,,DNg78,DNg78,id:720575940611956197,,,intrinsic,,,putative_primary,DNg78,id:16813,,,acetylcholine,,,,neck_connective,left,descending,[148160  41232   1396],13804.933936
193,720575941413792028,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A061,,,,,intrinsic,,,03A,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[109360 162416   3015],3403.741024
194,720575941413902620,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A069,,,,,intrinsic,,,03A,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[154608 164352   4071],3101.653312
